commit_object_id,event_id,message_text,cm_type,cm_scope,cm_breaking,category
122354,122352,add number to options to documentation,other,,False,other
122496,122494,introduces the pkgConf feature,other,,False,other
122512,122510,allow an alternative cwd to be specified,other,,False,other
122557,122555,"add a standard badge, because standard rocks",other,,False,other
122974,122972,"chore(package): update standard to version 6.0.4

http://greenkeeper.io/",chore,package,False,tech_debt
123170,123168,a command can now simply be a module,other,,False,other
123741,123739,add commandKeys validation to unknownArguments,other,,False,other
124094,124092,moved .gitignore over to .npmignore,other,,False,other
124678,124676,add contributing.md,other,,False,other
124831,124829,edits based on code review,other,,False,other
125563,125561,update readme/changelog,other,,False,other
128220,128218,Add cjk width test,other,,False,other
128548,128546,tweak based on @nexdrew's code review,other,,False,other
130884,130882,no more ;,other,,False,other
131781,131779,Merge branch 'master' into nuke-locale-port,other,,False,other
132062,132060,add oses,other,,False,other
132113,132111,doesn't look like the os stanza actually does anything,other,,False,other
133878,133876,add missing locale strings to fr locale,other,,False,other
133977,133975,"alphabetize locales by code, update locale() example, mention use of locale() and updateStrings() together",other,,False,other
134747,134745,upgrade y18n,other,,False,other
134830,134828,add choices api to readme,other,,False,other
138759,138757,Remove stray semicolon,other,,False,other
140949,140947,slight README tweak.,other,,False,other
141239,141237,various fixes for handling of alias values see #97,other,,False,other
141395,141393,"fix usage message for function() defaults, see #60",other,,False,other
141596,141594,update github URL,other,,False,other
142379,142377,"default should be obj not array, see #51",other,,False,other
143667,143665,Support aliases in options,other,,False,other
144556,144554,Corrected interaction between .strict() and .check(),other,,False,other
145367,145365,"Fix a couple of bad interactions between aliases and defaults

- Alias + boolean + default is broken (#7)
- Default values and options with dashes not working (#20)",other,,False,other
146100,146098,"For ""--some-option"", also set argv.someOption",other,,False,other
146152,146150,Remove old node-tap code,other,,False,other
256,254,"fix: restore parser state when a parse throws from .fail()

When a custom .fail() handler throws (or a command handler throws), the
synchronous path in parse() never reached kUnfreeze, so the frozen state
pushed for that parse was never popped. Separately, a command that fails
validation never pops itself off the command context.

The combined effect was that a reused yargs instance leaked the failed
command's positionals and context into subsequent parses: after a failed
'build' parse, an unknown command reported 'Missing required argument:
prompt' instead of 'Unknown commands: fly, away'.

Unfreeze on the throwing path, and truncate the command context back to
its depth at freeze time rather than assuming the pops were balanced.

Fixes #2481",fix,,False,bug_fixes
1134,1132,Try BYO override for old versions of node,other,,False,other
1596,1594,"i18n(hu): add missing Hungarian translations for deprecated, command, Positionals, Arguments mutually exclusive, Unknown command",other,,False,other
196,194,fix: complete negated boolean options on --no-,fix,,False,bug_fixes
588,586,chore(deps): update dependency c8 to v12,chore,deps,False,tech_debt
703,701,chore(deps): update dependency typescript to v7,chore,deps,False,tech_debt
985,983,"fix: apply coerce on every parse of a reused instance

A yargs instance is documented as reusable across multiple parse() calls,
but the coerce (mutating) middleware set an applied flag that was never
reset, so coerce only ran on the first parse. The second and later parses
returned the raw, un-coerced value.

Reset the applied flag on mutating middleware at the start of a top-level
parse (commandIndex === 0) via a new GlobalMiddleware.resetApplied(). The
guard stays in place during a single parse, so the nested-command
double-coerce fix from #1966 is preserved.

Adds a regression test that parses one instance three times and asserts
coerce runs every time.",fix,,False,bug_fixes
1063,1061,chore(deps): update babel monorepo to v8,chore,deps,False,tech_debt
1097,1095,fix: use entry point with file extension for anything that supports exports,fix,,False,bug_fixes
1451,1449,Merge branch 'main' into fix/variadic-positionals-no-duplicates,other,,False,other
1530,1528,fix: ignore defaulted version collisions,fix,,False,bug_fixes
1804,1802,"fix: sanitize scriptName spaces in completion script function names

Shell function identifiers cannot contain spaces. When scriptName includes
a space (e.g. 'my tool'), the generated bash/zsh completion script would
produce invalid syntax like _my tool_yargs_completions().

Add a separate {{app_function_name}} template token that replaces non-
identifier characters with underscores. The {{app_name}} token is kept
for places where the literal command string is needed, such as the
complete builtin and compdef arguments.

Fixes #2387",fix,,False,bug_fixes
1925,1923,Update README.md,other,,False,other
2135,2133,fix: restore yargs file for early versions of node 12,fix,,False,bug_fixes
2143,2141,Add plain yargs file back into package,other,,False,other
3511,3509,Merge branch 'main' into fix/completion-negative-boolean,other,,False,other
3567,3565,chore(deps): update dependency eslint to v10,chore,deps,False,tech_debt
4473,4471,chore(deps): update dependency @types/chai to v5,chore,deps,False,tech_debt
5017,5015,deps(yargs-parser): update yargs parser dep,other,,False,other
5329,5327,chore: update examples to run from examples folder,chore,,False,tech_debt
6097,6095,chore: add test for helpers.mjs,chore,,False,tech_debt
6113,6111,"boom, test coverage back up to 100%.",other,,False,other
6153,6151,build: continue running windows on 23,build,,False,tech_debt
6358,6356,build: use LTS node version,build,,False,tech_debt
7146,7144,chore(deps): update dependency concurrently to v9,chore,deps,False,tech_debt
7558,7556,"Update docs/api.md

Co-authored-by: John Gee <john@ruru.gen.nz>",other,,False,other
8486,8484,chore(deps): update dependency concurrently to v8,chore,deps,False,tech_debt
9246,9244,chore: update engines,chore,,False,tech_debt
9690,9688,Merge branch 'main' into patch-1,other,,False,other
11109,11107,fix: setting `default: undefined` causes implies to throw,fix,,False,bug_fixes
12369,12367,"Add watch run-script

Co-authored-by: jglanz@fb.com",other,,False,other
12559,12557,If coerce returns a promise: argv is a promise,other,,False,other
12942,12940,Create .github/FUNDING.yml,other,,False,other
14516,14514,"- `package.json`: fixed nit
- rebased against `desc` fix for zsh alias completions from @mshrtsr
- fixed a `bash` misspelling in tests
- added `stderr` to `testCmd` result for better error reporting",other,,False,other
15192,15190,Merge branch 'main' into fix/add-description-of-alias-on-zsh-completion,other,,False,other
15538,15536,chore: add en strings for unknown command,chore,,False,tech_debt
15601,15599,:bug: FIX: esm version to build with vite,other,,False,other
18031,18029,fix: just skip validation,fix,,False,bug_fixes
18997,18995,fix: config array combine logic,fix,,False,bug_fixes
19052,19050,Merge branch 'main' into revert-is-defaulted,other,,False,other
20379,20377,Merge branch 'main' into use-prototype,other,,False,other
21042,21040,fixes,other,,False,other
21711,21709,Merge branch 'main' into chore/devcontainer,other,,False,other
21835,21833,"fix(completions): escape colon in completion choices

This is similar to the code in `completeOptionKey`",fix,completions,False,bug_fixes
23837,23835,Merge branch 'main' into fix-config-and-variadic-args,other,,False,other
23869,23867,Merge branch 'main' into fix-config-and-variadic-args,other,,False,other
23885,23883,Merge branch 'main' into fix-config-and-variadic-args,other,,False,other
23898,23896,Merge branch 'main' into fix-config-and-variadic-args,other,,False,other
24132,24130,"Update ko.json

final fix",other,,False,other
24192,24190,Merge branch 'main' into unknown-argument-whitespace,other,,False,other
25003,25001,Merge branch 'main' into check-callback-options-missing,other,,False,other
25287,25285,fixes,other,,False,other
25480,25478,fix(deps): update dependency yargs-parser to v21,fix,deps,False,bug_fixes
26938,26936,build: switch primary branch to main,build,,False,tech_debt
28461,28459,Merge branch 'master' into fix-strip-dashed-and-conflicts-bug,other,,False,other
28631,28629,Merge branch 'master' into fix-boolean-strict-bug,other,,False,other
28694,28692,Merge branch 'main' into fix-boolean-strict-bug,other,,False,other
29283,29281,Merge branch 'master' into fix-version-name-collision-bug,other,,False,other
29789,29787,fixes,other,,False,other
30077,30075,Update zh_TW.json,other,,False,other
30683,30681,use arrow function,other,,False,other
30751,30749,add config header & add .argv union & header for choices,other,,False,other
32310,32308,build: add configuration for back-porting patches,build,,False,tech_debt
32362,32360,feat(node)!: drop Node 10,feat,node,True,feature_work
32471,32469,Merge branch 'master' into add_toc_to_api_docs,other,,False,other
33082,33080,"docs: clarify .check() behavior

When `fn` returns a string or error, it will cause .check() to fail. This was not documented. Adding it to docs for clarity.

Close: #1883",docs,,False,docs
33321,33319,Merge branch 'master' into deno-tweaks,other,,False,other
33724,33722,"refactor(yargs-factory)!: refactor yargs-factory to use class

refactor!: methods that used _ to indicate privacy are now actually private",refactor,yargs-factory,True,tech_debt
34126,34124,"feat: adding support for async builder

Fixes: https://github.com/yargs/yargs/issues/1042",feat,,False,feature_work
35380,35378,chore: release 17.0.0,chore,,False,tech_debt
38171,38169,"Revert ""Fix help output with default command""

This reverts commit 380782dd1a3af7226ff5ee70a888b7cd4a0c46ec.",other,,False,other
38358,38356,"Add descriptions of parsing numbers

This may help address some of the confusion for #963.

I also copied the sample `parserConfiguration` usage from advanced.md#customizing-yargs-parser; it seems helpful to have an example in the API section, too.",other,,False,other
39716,39714,refactor: move helpers into helpers folder,refactor,,False,tech_debt
40767,40765,chore: release 16.1.0,chore,,False,tech_debt
41115,41113,Merge branch 'master' into YARGS-1771_support-new-deno-version,other,,False,other
41249,41247,chore(deps): update typescript-eslint monorepo to v4,chore,deps,False,tech_debt
41404,41402,docs: update docs to consistently use yargs/yargs,docs,,False,docs
42661,42659,fix: code was not passed to process.exit,fix,,False,bug_fixes
42876,42874,chore(deps): update typescript-eslint monorepo to v4,chore,deps,False,tech_debt
43041,43039,Merge branch 'master' into formalize-parser-export,other,,False,other
45419,45417,feat!: drop support for EOL Node 8,feat,,True,feature_work
46415,46413,refactor(middleware): standardize acc in reduce,refactor,middleware,False,tech_debt
46447,46445,fix(ts): update yargs-parser Options and args definition,fix,ts,False,bug_fixes
47585,47583,"docs(api): mark the `.defaults` alias as deprecated more clearly

`.demand` and `.reset` have this “[DEPRECATED]” tag in their titles, so `.defaults` should too for consistency.",docs,api,False,docs
48338,48336,Group usage type definitions,other,,False,other
48692,48690,fix(strict mode): report default command unknown arguments,fix,strict mode,False,bug_fixes
49100,49098,Merge branch 'master' into formatting,other,,False,other
49608,49606,"refactor(command): parse-command is now a separate module

As parseCommand() is used by argsert, completion, etc.",refactor,command,False,tech_debt
49651,49649,"fix(tests): string formatting in checkOutputResult console stubs

checkOutputResult's console stubs now format strings
as real console methods do (using util.format).",fix,tests,False,bug_fixes
50149,50147,"fix(usage): translate 'options' group only when displaying help

To allow modifying its translation with updateLocale/updateStrings.

Fixes #1598",fix,usage,False,bug_fixes
50384,50382,chore(ts): tsify lib/completion-templates,chore,ts,False,tech_debt
50974,50972,chore(ts): align ts config on gts 2.x standards,chore,ts,False,tech_debt
50982,50980,"chore(ts): keep ts files in lib, not in a new src dir",chore,ts,False,tech_debt
51439,51437,test: add .nycrc for configuring coverage,test,,False,tech_debt
51751,51749,Merge branch 'master' into yargs-parser-update,other,,False,other
51880,51878,fix(usage): additional test help message indentation fix,fix,usage,False,bug_fixes
52530,52528,Merge branch 'master' into 1562-do-not-translate-option-group-names,other,,False,other
53273,53271,"feat(deps)!: pull in yargs-parser@17.0.0

BREAKING CHANGE: yargs-parser@17.0.0 no longer implicitly creates arrays out of boolean
arguments when duplicates are provided",feat,deps,True,feature_work
53808,53806,chore(deps): add renovate.json,chore,deps,False,tech_debt
53931,53929,Merge branch 'master' into boneskull-demands,other,,False,other
55614,55612,Merge branch 'master' into feature/265-complete-short-options-with-a-single-dash,other,,False,other
55771,55769,Merge branch 'master' into docs/readme_docs,other,,False,other
56069,56067,"The first two examples fail silently

The first two examples fail silently, except if  
.argv
is appended.",other,,False,other
56675,56673,fix: chmod +x missing on fixtures for linux and ios,fix,,False,bug_fixes
57248,57246,"Add .js shims so that root ./index.js and ./yargs.js don't disappear, for backwards compatibility",other,,False,other
57770,57768,chore: fix typo,chore,,False,tech_debt
58320,58318,chore!: drop Node 6 support,chore,,True,tech_debt
58412,58410,test: add back test for pkgConf,test,,False,tech_debt
58977,58975,"tests(middleware): await comand handlers impacts

1 skipped broken test, to be fixed in following commits",other,,False,other
59312,59310,"test(middleware): add chaining tests

1 test is broken as a global middleware failure leads to fail being called
if the middleware runs after validation, not before, which is incoherent
and should be fixed",test,middleware,False,tech_debt
59741,59739,feature(parse): add tests for parseAsync in sync/async API,other,,False,other
66568,66566,Move .hbs templates into .js to facilitate webpacking,other,,False,other
67704,67702,Fix whitespace,other,,False,other
67903,67901,Fixed docs and command name to include zsh as well as bash,other,,False,other
67935,67933,"test: add tests for alias behavior, based on conversations today",test,,False,tech_debt
69117,69115,add parserConfiguration tests,other,,False,other
69687,69685,add parserConfiguration tests,other,,False,other
69703,69701,"Revert ""use the instance-scoped logger"" (non-cli deprecation message breaks test suite)

This reverts commit 41fe766a7a80d97ee5f8c81495bd405bcb82efe3.",other,,False,other
71601,71599,"docs: adjust ""contributors"" link to GitHub contributors page",docs,,False,docs
73431,73429,add test to verify proper i18n translation of conflicting args failure,other,,False,other
73525,73523,I-1150: Moving handlers to command reducer.,other,,False,other
74428,74426,I-1150: Fix specs.,other,,False,other
74452,74450,I-1150: Resolve comments.,other,,False,other
74863,74861,I-1150: Phase 3 - Usage parse spec failure.,other,,False,other
74911,74909,"Merge pull request #9 from aorinevo/I-1150_master_AN_redux_usage_examples

I-1150: Phase 3 - Migrate usage examples to state.",other,,False,other
74987,74985,I-1150: Setup for Phase 2 integration of redux into usage.js,other,,False,other
75139,75137,I-1150: Phase 3 - Migrate usage commands to state.,other,,False,other
75673,75671,I-1150: Phase 3 - Parse issue.,other,,False,other
77689,77687,condense repetitious checks into boolean variables,other,,False,other
78015,78013,PR-AN-06: Refactor unit tests for apis into separate files.,other,,False,other
78474,78472,PR-AN-01: Fix tests.,other,,False,other
78540,78538,Update advanced.md,other,,False,other
78736,78734,"chore: upgrade to version of yargs-parser that does not populate value for unset boolean

BREAKING CHANGE: yargs-parser does not populate 'false' when boolean flag is not passed",chore,,False,tech_debt
81232,81230,"fix: switch to Object.hasOwnProperty, based on code-review",fix,,False,bug_fixes
85421,85419,"feat: .usage() can now be used to configure a default command

BREAKING CHANGE: .usage() no longer accepts an options object as the second argument",feat,,False,feature_work
85437,85435,docs: slight tweak to wording in docs,docs,,False,docs
85570,85568,chore: finish overhauling how we generate default usage message,chore,,False,tech_debt
86183,86181,feat: make positional arguments fully configurable,feat,,False,feature_work
88060,88058,chore: a few tweaks to the  feature in yargs,chore,,False,tech_debt
88837,88835,"Exclude positional arguments from completion output

Fixes #818",other,,False,other
89945,89943,Move fix from yargs.js to validation.js,other,,False,other
90822,90820,docs: switch to bulleted list,docs,,False,docs
91644,91642,fix: Array.reduce,fix,,False,bug_fixes
95239,95237,"feat: introduce custom yargs error object (#765)

BREAKING CHANGE: yargs will no longer aggressively supress errors, allowing errors that are not generated internally to bubble.",feat,,False,feature_work
95793,95791,fix: context variables are now recognized in strict() mode,fix,,False,bug_fixes
96337,96335,docs: add documentation for default commands,docs,,False,docs
97380,97378,Initial configuration extends work,other,,False,other
97837,97835,added tests for different cases of flags and options,other,,False,other
98082,98080,"feat: introduces support for default commands, using the '*' identifier (#785)",feat,,False,feature_work
98090,98088,fix: console.warn() rather than throwing errors when api signatures are incorrect (#804),fix,,False,bug_fixes
100091,100089,fix usage + validation tests to work with command + options demanded,other,,False,other
100139,100137,pluralize demanded Options/Commands as per @maxrimue's review,other,,False,other
100194,100192,fix: add back a few tests that were removed,fix,,False,bug_fixes
100202,100200,chore: add deprecation message,chore,,False,tech_debt
101796,101794,fix: address new standard nits,fix,,False,bug_fixes
102479,102477,set up distinction between demandCommand and demadn Option,other,,False,other
102600,102598,fix typo in option example,other,,False,other
104562,104560,Fixed some unneeded spaces in Hindi translations,other,,False,other
105132,105130,"Add ""aliases"" translation",other,,False,other
105856,105854,docs: add section to README.md about new parse API,docs,,False,docs
105944,105942,"fix(parse): suggestions to improve headless yargs (#668)

* reinstate exitProcess and reset parseFn after it is called

* add note about temporarily disabling exitProcess

* test edge cases for exitProcess and parseFn

* clarify note per @bcoe's review [skip ci]

* maybe lowercase anchor would be better [skip ci]",fix,parse,False,bug_fixes
106485,106483,"chore(package): update es6-promise to version 4.0.1

https://greenkeeper.io/",chore,package,False,tech_debt
106623,106621,"chore: upgrade yargs-parser
BREAKING CHANGE: coerce is now applied as a final step after other parsing is complete",chore,,False,tech_debt
108991,108989,"chore(package): update string-width to version 1.0.2

https://greenkeeper.io/",chore,package,False,tech_debt
109020,109018,"chore(package): update nyc to version 8.1.0

https://greenkeeper.io/",chore,package,False,tech_debt
109069,109067,"chore(package): update yargs-parser to version 3.2.0

https://greenkeeper.io/",chore,package,False,tech_debt
109257,109255,feat: apply fail() handlers globally,feat,,False,feature_work
109428,109426,feat: provide suggestions if unknown command is called,feat,,False,feature_work
109534,109532,fix: implement @nexdrew's suggestion; sort commands so that we recommend longest first,fix,,False,bug_fixes
111349,111347,feat: allow builder function to parse argv,feat,,False,feature_work
113007,113005,Added documentation about commands not inheriting configurations,other,,False,other
113099,113097,Add anchors for referenced methods,other,,False,other
114444,114442,link build badge to master branch,other,,False,other
116303,116301,"docs: fix link in docs, add link to our new standard-changelog format",docs,,False,docs
116450,116448,"feat(completion): allow to get completions for any string, not just `process.argv`

Add new method `.getCompletion(args, done)` which receives an array of strings
representing a line to complete, and calls the `done` callback with the
resulting completions.

Update the completion tests to pass the arguments explicitly to yargs. We can't
pass them by mocking `process.argv` now because `process.argv` is only checked
on `index.js`, which is called before the tests can apply the mock.",feat,completion,False,feature_work
117334,117332,"add ""number"" to en.json locale",other,,False,other
117412,117410,"add timestamp, going forward I'm going to experiment with conventional-changelog \o/",other,,False,other
118153,118151,jsstandard,other,,False,other
118309,118307,updated cliui and y18n dependency,other,,False,other
121506,121504,add commandKeys validation to unknownArguments,other,,False,other
121546,121544,check if 'max' arg in demand is an array,other,,False,other
121570,121568,Fix .version() API inconsistency,other,,False,other
121834,121832,Made help() only assign --help option if called without args,other,,False,other
122432,122430,add new number integration from yargs-parser PR #7,other,,False,other
122688,122686,Pass the original error as the second argument of fail() handler.,other,,False,other
123143,123141,starting to build out command parser,other,,False,other
123429,123427,"Put the yargs homepage in its package data

'cause I want to be able to run `npm docs yargs` and get the shiny new website",other,,False,other
123825,123823,check if 'max' arg in demand is an array,other,,False,other
123833,123831,"fix closing brace, duhhhh",other,,False,other
123932,123930,"split out parser into yargs-parser library, and make yargs configurable see #352",other,,False,other
126131,126129,"Specify test script as simply 'mocha', not _mocha

For discussion, see: https://github.com/bcoe/nyc/pull/123#issuecomment-168417025",other,,False,other
128095,128093,"Turkish translations

- Need context for ""count"", it has different translations for noun and verb.
- Left javascript type names in English. I believe translations would lower the quality of understanding.",other,,False,other
128305,128303,Update locale list,other,,False,other
128589,128587,rename pt-BR -> pt_BR per y18n and os-locale expectations,other,,False,other
128623,128621,allow options to be placed in custom groups,other,,False,other
128698,128696,"update outdated dependencies, because why not",other,,False,other
130876,130874,pretty spaces,other,,False,other
131352,131350,tweaks to tests based on Windows 7 testing,other,,False,other
131360,131358,fix merge conflict,other,,False,other
133716,133714,deleting es.json as requested. Not really sure why it ended up here in the first place :(,other,,False,other
136043,136041,update standard,other,,False,other
137440,137438,upgrade standard/nyc add one more comment about array and nargs parsing,other,,False,other
138751,138749,"Detect and remove /usr/bin/(node|iojs)

Also only do this check on process.argv[0].",other,,False,other
139057,139055,also detect iojs bin,other,,False,other
139206,139204,be more forgiving about alias ordering when using chaining API see #134 #128,other,,False,other
139775,139773,validation/demand: test standard message,other,,False,other
140220,140218,"slight tweak to how -bash is generated, to make it work better with completion.",other,,False,other
140798,140796,replace $0 in epilog,other,,False,other
140960,140958,slight tweak to README to show more complete example.,other,,False,other
141348,141346,"Tweak NPM version badge

Consistent visual style with the other badges, different color though.",other,,False,other
142725,142723,"default should be obj not array, see #51",other,,False,other
143408,143406,Fix tests,other,,False,other
146179,146177,"For ""--option-name"", also set argv.optionName",other,,False,other
631,629,"fix: route synchronous command handler errors through .fail()

A command handler that threw synchronously escaped Commander's error
handling entirely: unlike a handler that returns a rejected promise
(which is routed to .fail()), the synchronous throw propagated out of
maybeAsyncResult() uncaught, so .fail() was never invoked.

Wrap the handler invocation so a synchronous throw is routed through
usage.fail() exactly like the asynchronous rejection path, keeping the
existing behavior when a parse callback is registered.

The `check` validation test relied on the previous swallowing (its
guard handler threw but the error vanished); update it to assert that
the thrown check error reaches .fail(), consistent with the async path.

Closes #1797",fix,,False,bug_fixes
850,848,"fix: resolve show-hidden key via camelCase when strip-dashed is enabled

When parserConfiguration({ 'strip-dashed': true }) is set, yargs-parser
strips dashed keys from the parsed argv and only keeps camelCase variants.
filterHiddenOptions was looking up the show-hidden option by its raw
(dashed) name, which is always undefined under strip-dashed, causing
--show-hidden to silently do nothing.

Fix: also check argv[shim.Parser.camelCase(showHiddenOpt)] as a fallback.
If the dashed key is present (normal mode) the first lookup hits; if only
the camelCase key is present (strip-dashed mode) the second lookup hits.

Fixes #2356",fix,,False,bug_fixes
941,939,Apply suggestion from @shadowspawn,other,,False,other
1385,1383,fix: strip shell quotes from string positionals,fix,,False,bug_fixes
1406,1404,Merge branch 'main' into fix-quoted-positionals,other,,False,other
1845,1843,chore(deps): update dependency typescript to v6,chore,deps,False,tech_debt
2021,2019,fix: centralize option presence lookup,fix,,False,bug_fixes
2471,2469,Replace EOL node 23 in CI version matrix with node 24,other,,False,other
3250,3248,"fix(choices): deduplicate when same value added multiple times

Multiple calls to `.choices(key, values)` with overlapping values
previously produced duplicate entries via a plain `.concat()`.

The docs say all enumerated values will be ""merged together"", which
implies a set union. This change wraps the concat result in `new Set`
before assigning so each choice value appears at most once.

Before:
  .choices('color', ['red', 'green', 'blue'])
  .choices('color', ['blue', 'rainbow'])
  // => ['red', 'green', 'blue', 'blue', 'rainbow']

After:
  .choices('color', ['red', 'green', 'blue'])
  .choices('color', ['blue', 'rainbow'])
  // => ['red', 'green', 'blue', 'rainbow']

Fixes #2454",fix,choices,False,bug_fixes
3655,3653,we don't have en_US.json,other,,False,other
4246,4244,fix: suppress webpack warning by destructing import.meta before using resolve,fix,,False,bug_fixes
5061,5059,fix: make extensible command to be null prototype and make all test pass,fix,,False,bug_fixes
5446,5444,Merge branch 'main' into esm-command-dir,other,,False,other
5577,5575,docs: remove dead link in README,docs,,False,docs
5982,5980,buid: fiddling with build settings,other,,False,other
5990,5988,build: fixing up build,build,,False,tech_debt
6145,6143,build: add 20 back to matrix,build,,False,tech_debt
6197,6195,test: add back support for commandDir,test,,False,tech_debt
6422,6420,test: remove unnecessary getInternalMethods(),test,,False,tech_debt
7452,7450,"Fix Zsh autoloaded completion to not require double tab

Currently when you use the generated completion script in Zsh via autoloading, it doesn't provide completions on the first tab press. This is because when Zsh autoloads a completion script, it expects it to directly generate completions, this little trick allows it to be directly evaluated and used as an autoloaded script.

P.S. I think if the shell function is named the same as the autoloaded script, Zsh will call it directly on subsequent calls, bypassing the rest of the script, e.g. the `if` code below. See https://zsh.sourceforge.io/Doc/Release/Functions.html#Autoloading-Functions

See https://github.com/kislyuk/argcomplete/pull/475",other,,False,other
7675,7673,Merge branch 'main' into patch-1,other,,False,other
9171,9169,build(node)!: require Node >=14.14.0,build,node,True,tech_debt
11426,11424,"feat(zsh): Add default completion as fallback

Fallback to default completion if no match was found (see
https://zsh.sourceforge.io/Doc/Release/Completion-System.html#Completion-Functions
for details on `_default`).",feat,zsh,False,feature_work
12118,12116,"fix: do not crash completion when having negable options

Current completion crashes when using ZSH and having negable options.

```
[error] TypeError: Cannot read properties of undefined (reading 'find')
    at D.completeOptionKey (//node_modules/yargs/build/index.cjs:1255:20)
    at //node_modules/yargs/build/index.cjs:1191:37
    at Array.forEach (<anonymous>)
    at D.optionCompletions (//node_modules/yargs/build/index.cjs:1184:26)
    at D.defaultCompletion (//node_modules/yargs/build/index.cjs:1158:12)
    at n (//node_modules/yargs/build/index.cjs:1313:23)
    at D.getCompletion (//node_modules/yargs/build/index.cjs:1314:31)
    at te.[runYargsParserAndExecuteCommands] (//node_modules/yargs/build/index.cjs:3161:27)
    at _.parseAndUpdateUsage (//node_modules/yargs/build/index.cjs:426:8)
    at _.applyBuilderUpdateUsageAndParse (//node_modules/yargs/build/index.cjs:412:17)
```",fix,,False,bug_fixes
12377,12375,Downgrade concurrently while still supporting node 12,other,,False,other
14425,14423,17.6.3-0,other,,False,other
15724,15722,chore(deps): update dependency which to v3,chore,deps,False,tech_debt
47,44,Handle double dash files in default commands,other,,False,other
158,156,"fix(completion): escape tabs in choice values for fish

fish splits a completion on the first tab into the value and its
description, so a choice containing a literal tab was presented as
value=<prefix> with the rest read as a description and could never be
completed. Escape tabs in both choice paths (options and positionals)
the same way colons are escaped for bash/zsh.",fix,completion,False,bug_fixes
1181,1179,"fix(completion): sanitize scriptName for shell identifiers

scriptName() with whitespace (e.g. 'yarn whatever') produces
invalid bash completion scripts with spaces in function names:
_yarn whatever_yargs_completions()

Fix: replace non-alphanumeric chars with underscores in the
app_name used for shell identifiers. The app_path used for
actually invoking the application remains unchanged.

Fixes #2387",fix,completion,False,bug_fixes
2041,2039,Reapply formatting to fix lint checks,other,,False,other
2108,2106,fix: rename yargs/yargs entrypoint file for CommonJS from extension-less yargs to yargs.cjs (for compatibility with Node.js 25.7),fix,,False,bug_fixes
2487,2485,Merge branch 'update-CI-node-matrix' into combo-test-fix,other,,False,other
3616,3614,chore(deps): update dependency gts to v7,chore,deps,False,tech_debt
3748,3746,test to check prototype pollution bugfix,other,,False,other
4168,4166,Merge branch 'main' into fix-typos,other,,False,other
5206,5204,fix: addDirectory do not support absolute command dir,fix,,False,bug_fixes
5723,5721,fix(deps): update dependency cliui to v9,fix,deps,False,bug_fixes
6223,6221,chore: fix up windows tests,chore,,False,tech_debt
6350,6348,build: addressing build review,build,,False,tech_debt
7533,7531,Review fixes,other,,False,other
7634,7632,Merge branch 'main' into patch-1,other,,False,other
7782,7780,fix: propagate Dictionary including undefined in value type,fix,,False,bug_fixes
8871,8869,Update test/completion.cjs,other,,False,other
9678,9676,docs: change desc to describe,docs,,False,docs
10186,10184,added hebrew translation,other,,False,other
10207,10205,updated the list of supported locales,other,,False,other
11667,11665,docs: missing return in usage builder function,docs,,False,docs
12060,12058,chore(main): release 17.7.2,chore,main,False,tech_debt
14325,14323,build: pin npm version,build,,False,tech_debt
14970,14968,Merge branch 'main' into feat/convert-line-break-to-whitespace-on-zsh-completion,other,,False,other
15826,15824,chore(main): release 17.6.1,chore,main,False,tech_debt
15988,15986,Fix truncation when exception is thrown on non-tty stdout/stderr,other,,False,other
18074,18072,test: improve coverage,test,,False,tech_debt
18328,18326,use shim for deno,other,,False,other
20036,20034,Merge branch 'main' into lk/2169-clobber-descr,other,,False,other
20450,20448,fix: handle result of async middleware,fix,,False,bug_fixes
20974,20972,Remove console.log,other,,False,other
21131,21129,Merge branch 'main' into hide-option-extras,other,,False,other
21743,21741,chore: add link to toc,chore,,False,tech_debt
23556,23554,Merge branch 'main' into fix-failed-default-command-usage-string,other,,False,other
24155,24153,fix: wrap unknown args in quotes,fix,,False,bug_fixes
24249,24247,fixes,other,,False,other
25271,25269,fixes,other,,False,other
28481,28479,Merge branch 'master' into fix-strip-dashed-and-conflicts-bug,other,,False,other
29123,29121,fix: wrap(null) causing huge indent,fix,,False,bug_fixes
30189,30187,Merge branch 'yargs-master',other,,False,other
30221,30219,Merge branch 'master' into master,other,,False,other
30832,30830,fix: conflicts and strip-dashed,fix,,False,bug_fixes
31179,31177,Update README.md,other,,False,other
33764,33762,test: update to c8 with exclude-after-remap,test,,False,tech_debt
33865,33863,Merge branch 'master' into patch-1,other,,False,other
34444,34442,Merge branch 'master' into fix-1820,other,,False,other
37475,37473,Update package.json,other,,False,other
37971,37969,Added commands function (similar to options function),other,,False,other
38203,38201,Small change,other,,False,other
38367,38365,"Reword and include links from tricks.md, too",other,,False,other
38427,38425,feat: continuing to flesh out async behavior,feat,,False,feature_work
38468,38466,Merge branch 'master' into better-async,other,,False,other
38500,38498,build: run coverage on latest node,build,,False,tech_debt
38517,38515,test: add additional tests for async middleware,test,,False,tech_debt
38875,38873,chore: release 16.1.2,chore,,False,tech_debt
40022,40020,Upgrade y18n to 5.0.5 to address prototype pollution issue,other,,False,other
